air_store_id,train_days,aic,resid_std,ljung_box_pvalue_lag_7,resid_acf_lag_7,ljung_box_pvalue_lag_14,resid_acf_lag_14,ljung_box_pvalue_lag_21,resid_acf_lag_21
air_5c817ef28f236bdf,438,578.2262257966452,0.5410253276511192,0.0022444139048309318,-0.10232449236088213,0.00394723833539359,0.08612698414848598,0.009112160576739702,0.03919736365885244
air_6cbe54f0aa30b615,436,881.7116623576533,0.7411204256667033,0.4333263383844762,-0.08118987017788168,0.7404814267467171,-0.018598309737008233,0.7100490616655508,-0.027408925810843424
air_eb120e6d384a17a8,438,1171.6978355576844,1.0897417815907124,0.42791681863823955,-0.07201883663790663,0.32969013735446634,-0.07114055913602563,0.4906357362501934,0.02163048248256737
air_832f9dbe9ee4ebd3,435,1325.169486722249,1.2108892678527898,0.973048678041235,-0.035765885893168065,0.6275050883864052,0.03188186777087816,0.662085130617027,-0.09059049904137885
air_1ba4e87ef7422183,257,598.6952107016541,0.8458890068989275,0.2579964405095728,-0.03974732184550232,0.61356446045538,-0.013779838134228018,0.5271818085817608,0.033146663156770756
air_7420042ff75f9aca,108,193.09522333051254,0.6020382027592156,0.9881466652626424,-0.028160473475541088,0.8014906286061138,-0.07958478876871876,0.8937112991918965,-0.016091428866867145
